Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
51,48,5,5,46,43,1,Train/18/00018_00026_00014.png
53,51,5,6,48,46,1,Train/18/00018_00026_00015.png
55,53,5,6,50,48,1,Train/18/00018_00026_00016.png
57,55,5,6,52,50,1,Train/18/00018_00026_00017.png
59,57,6,6,54,51,1,Train/18/00018_00026_00018.png
60,57,5,5,55,52,1,Train/18/00018_00026_00019.png
62,60,5,6,57,54,1,Train/18/00018_00026_00020.png
68,63,7,6,62,57,1,Train/18/00018_00026_00021.png
71,67,6,6,65,61,1,Train/18/00018_00026_00022.png
76,71,6,6,69,64,1,Train/18/00018_00026_00023.png
81,74,7,6,74,67,1,Train/18/00018_00026_00024.png
85,77,8,7,78,71,1,Train/18/00018_00026_00025.png
90,82,8,8,82,75,1,Train/18/00018_00026_00026.png
97,88,8,7,89,80,1,Train/18/00018_00026_00027.png
106,95,10,8,97,86,1,Train/18/00018_00026_00028.png
113,104,10,9,104,95,1,Train/18/00018_00026_00029.png
28,28,6,6,23,23,1,Train/18/00018_00027_00000.png
28,27,5,5,22,22,1,Train/18/00018_00027_00001.png
28,28,5,5,23,23,1,Train/18/00018_00027_00002.png
28,28,5,5,23,23,1,Train/18/00018_00027_00003.png
31,31,6,6,26,26,1,Train/18/00018_00027_00004.png
32,31,6,5,26,25,1,Train/18/00018_00027_00005.png
31,31,5,5,26,26,1,Train/18/00018_00027_00006.png
34,33,5,5,29,28,1,Train/18/00018_00027_00007.png
37,34,6,5,32,29,1,Train/18/00018_00027_00008.png
37,36,6,6,32,31,1,Train/18/00018_00027_00009.png
39,37,6,5,34,32,1,Train/18/00018_00027_00010.png
44,39,6,6,39,34,1,Train/18/00018_00027_00011.png
44,38,6,5,39,33,1,Train/18/00018_00027_00012.png
43,38,5,5,38,33,1,Train/18/00018_00027_00013.png
44,41,5,5,39,36,1,Train/18/00018_00027_00014.png
47,42,5,5,41,37,1,Train/18/00018_00027_00015.png
51,47,6,6,45,41,1,Train/18/00018_00027_00016.png
53,49,5,6,48,44,1,Train/18/00018_00027_00017.png
56,50,6,5,51,45,1,Train/18/00018_00027_00018.png
59,53,5,5,53,48,1,Train/18/00018_00027_00019.png
63,56,6,5,57,51,1,Train/18/00018_00027_00020.png
68,60,7,6,62,55,1,Train/18/00018_00027_00021.png
74,69,6,7,68,63,1,Train/18/00018_00027_00022.png
82,72,8,7,74,66,1,Train/18/00018_00027_00023.png
88,80,8,7,81,73,1,Train/18/00018_00027_00024.png
96,89,8,8,88,81,1,Train/18/00018_00027_00025.png
109,98,10,9,100,90,1,Train/18/00018_00027_00026.png
123,113,10,10,113,104,1,Train/18/00018_00027_00027.png
143,132,12,12,130,121,1,Train/18/00018_00027_00028.png
170,157,15,13,156,143,1,Train/18/00018_00027_00029.png
36,37,5,6,31,32,1,Train/18/00018_00028_00000.png
37,36,6,5,32,31,1,Train/18/00018_00028_00001.png
37,37,5,5,32,32,1,Train/18/00018_00028_00002.png
37,39,5,6,32,34,1,Train/18/00018_00028_00003.png
38,39,6,6,33,34,1,Train/18/00018_00028_00004.png
38,39,5,6,33,34,1,Train/18/00018_00028_00005.png
39,40,5,6,34,35,1,Train/18/00018_00028_00006.png
41,41,6,5,35,35,1,Train/18/00018_00028_00007.png
40,42,5,6,35,37,1,Train/18/00018_00028_00008.png
42,43,6,5,37,38,1,Train/18/00018_00028_00009.png
44,45,5,6,39,40,1,Train/18/00018_00028_00010.png
46,45,6,5,41,40,1,Train/18/00018_00028_00011.png
45,45,6,5,40,40,1,Train/18/00018_00028_00012.png
46,48,5,5,40,43,1,Train/18/00018_00028_00013.png
48,51,5,6,43,46,1,Train/18/00018_00028_00014.png
50,53,5,6,45,48,1,Train/18/00018_00028_00015.png
51,53,5,5,46,48,1,Train/18/00018_00028_00016.png
53,55,5,5,47,50,1,Train/18/00018_00028_00017.png
55,58,5,6,50,53,1,Train/18/00018_00028_00018.png
57,58,6,5,52,53,1,Train/18/00018_00028_00019.png
59,61,6,5,54,56,1,Train/18/00018_00028_00020.png
61,64,6,6,56,59,1,Train/18/00018_00028_00021.png
63,67,5,6,58,61,1,Train/18/00018_00028_00022.png
64,70,6,6,59,64,1,Train/18/00018_00028_00023.png
71,76,7,6,65,70,1,Train/18/00018_00028_00024.png
74,83,7,8,68,76,1,Train/18/00018_00028_00025.png
79,85,7,7,72,78,1,Train/18/00018_00028_00026.png
84,95,8,8,77,87,1,Train/18/00018_00028_00027.png
85,97,7,8,78,89,1,Train/18/00018_00028_00028.png
94,109,9,10,86,100,1,Train/18/00018_00028_00029.png
34,31,6,6,29,26,1,Train/18/00018_00029_00000.png
32,31,5,5,27,26,1,Train/18/00018_00029_00001.png
34,31,6,5,29,26,1,Train/18/00018_00029_00002.png
33,33,5,6,28,27,1,Train/18/00018_00029_00003.png
35,34,6,6,30,29,1,Train/18/00018_00029_00004.png
37,33,6,5,31,28,1,Train/18/00018_00029_00005.png
38,36,6,6,33,31,1,Train/18/00018_00029_00006.png
39,37,6,5,34,32,1,Train/18/00018_00029_00007.png
40,36,6,5,35,31,1,Train/18/00018_00029_00008.png
40,37,5,6,34,32,1,Train/18/00018_00029_00009.png
39,37,5,5,34,31,1,Train/18/00018_00029_00010.png
41,39,6,6,36,34,1,Train/18/00018_00029_00011.png
44,41,6,5,38,35,1,Train/18/00018_00029_00012.png
44,43,5,6,39,38,1,Train/18/00018_00029_00013.png
46,44,5,5,41,39,1,Train/18/00018_00029_00014.png
49,47,5,6,43,42,1,Train/18/00018_00029_00015.png
51,49,6,6,46,44,1,Train/18/00018_00029_00016.png
56,49,6,5,51,44,1,Train/18/00018_00029_00017.png
57,53,5,5,52,48,1,Train/18/00018_00029_00018.png
61,55,6,5,56,50,1,Train/18/00018_00029_00019.png
64,58,6,6,59,53,1,Train/18/00018_00029_00020.png
69,61,6,5,63,56,1,Train/18/00018_00029_00021.png
73,64,6,6,67,59,1,Train/18/00018_00029_00022.png
79,71,7,7,72,65,1,Train/18/00018_00029_00023.png
87,77,8,7,80,71,1,Train/18/00018_00029_00024.png
97,85,9,8,89,78,1,Train/18/00018_00029_00025.png
104,93,9,9,95,85,1,Train/18/00018_00029_00026.png
116,106,10,10,106,97,1,Train/18/00018_00029_00027.png
131,116,11,10,120,106,1,Train/18/00018_00029_00028.png
154,137,13,12,141,126,1,Train/18/00018_00029_00029.png
27,26,5,6,22,21,1,Train/18/00018_00030_00000.png
28,27,5,6,23,22,1,Train/18/00018_00030_00001.png
30,27,6,5,24,21,1,Train/18/00018_00030_00002.png
31,29,6,6,26,24,1,Train/18/00018_00030_00003.png
33,30,6,5,28,25,1,Train/18/00018_00030_00004.png
32,30,5,5,27,25,1,Train/18/00018_00030_00005.png
32,31,5,6,27,26,1,Train/18/00018_00030_00006.png
32,30,5,6,27,25,1,Train/18/00018_00030_00007.png
34,30,6,5,29,25,1,Train/18/00018_00030_00008.png
34,32,5,6,29,27,1,Train/18/00018_00030_00009.png
33,32,5,5,28,27,1,Train/18/00018_00030_00010.png
36,34,6,5,30,29,1,Train/18/00018_00030_00011.png
38,37,6,6,32,32,1,Train/18/00018_00030_00012.png
40,37,6,5,34,32,1,Train/18/00018_00030_00013.png
39,39,5,5,34,33,1,Train/18/00018_00030_00014.png
42,39,6,5,36,34,1,Train/18/00018_00030_00015.png
42,41,5,5,36,35,1,Train/18/00018_00030_00016.png
46,44,6,5,40,38,1,Train/18/00018_00030_00017.png
48,47,5,5,43,41,1,Train/18/00018_00030_00018.png
52,49,5,5,46,44,1,Train/18/00018_00030_00019.png
56,53,6,6,50,48,1,Train/18/00018_00030_00020.png
57,56,5,6,52,51,1,Train/18/00018_00030_00021.png
63,60,6,5,58,55,1,Train/18/00018_00030_00022.png
70,64,7,6,64,59,1,Train/18/00018_00030_00023.png
80,74,8,7,73,68,1,Train/18/00018_00030_00024.png
88,82,7,7,81,75,1,Train/18/00018_00030_00025.png
101,95,8,9,92,87,1,Train/18/00018_00030_00026.png
123,112,10,9,112,103,1,Train/18/00018_00030_00027.png
152,141,14,13,139,129,1,Train/18/00018_00030_00028.png
205,191,18,17,188,175,1,Train/18/00018_00030_00029.png
36,32,6,5,30,26,1,Train/18/00018_00031_00000.png
37,33,6,6,31,28,1,Train/18/00018_00031_00001.png
36,34,5,6,31,29,1,Train/18/00018_00031_00002.png
36,34,5,5,31,28,1,Train/18/00018_00031_00003.png
36,35,5,6,31,29,1,Train/18/00018_00031_00004.png
37,35,5,6,32,30,1,Train/18/00018_00031_00005.png
39,36,5,6,34,31,1,Train/18/00018_00031_00006.png
41,38,5,6,36,33,1,Train/18/00018_00031_00007.png
43,38,6,5,38,33,1,Train/18/00018_00031_00008.png
43,39,6,6,38,34,1,Train/18/00018_00031_00009.png
43,38,6,5,38,33,1,Train/18/00018_00031_00010.png
43,39,6,5,38,33,1,Train/18/00018_00031_00011.png
43,40,6,6,38,34,1,Train/18/00018_00031_00012.png
44,39,6,5,39,34,1,Train/18/00018_00031_00013.png
44,40,6,5,39,35,1,Train/18/00018_00031_00014.png
44,40,5,5,39,35,1,Train/18/00018_00031_00015.png
44,42,5,6,39,37,1,Train/18/00018_00031_00016.png
46,43,5,6,40,37,1,Train/18/00018_00031_00017.png
47,43,6,6,42,38,1,Train/18/00018_00031_00018.png
47,43,5,5,41,38,1,Train/18/00018_00031_00019.png
48,46,6,6,43,40,1,Train/18/00018_00031_00020.png
50,46,6,6,45,41,1,Train/18/00018_00031_00021.png
51,47,6,6,45,42,1,Train/18/00018_00031_00022.png
50,48,5,6,45,43,1,Train/18/00018_00031_00023.png
52,49,6,6,47,44,1,Train/18/00018_00031_00024.png
55,52,6,6,50,46,1,Train/18/00018_00031_00025.png
57,53,6,6,52,48,1,Train/18/00018_00031_00026.png
59,55,6,6,53,49,1,Train/18/00018_00031_00027.png
59,55,5,5,54,50,1,Train/18/00018_00031_00028.png
65,60,6,6,60,55,1,Train/18/00018_00031_00029.png
47,48,5,6,42,43,1,Train/18/00018_00032_00000.png
48,48,6,6,43,43,1,Train/18/00018_00032_00001.png
48,48,6,6,43,43,1,Train/18/00018_00032_00002.png
49,49,5,5,44,44,1,Train/18/00018_00032_00003.png
50,50,6,6,45,45,1,Train/18/00018_00032_00004.png
49,50,5,6,44,45,1,Train/18/00018_00032_00005.png
49,50,5,6,44,45,1,Train/18/00018_00032_00006.png
51,51,5,5,46,46,1,Train/18/00018_00032_00007.png
53,53,5,5,48,48,1,Train/18/00018_00032_00008.png
55,56,5,6,50,51,1,Train/18/00018_00032_00009.png
55,56,5,6,50,51,1,Train/18/00018_00032_00010.png
56,55,6,5,51,50,1,Train/18/00018_00032_00011.png
57,58,5,6,52,53,1,Train/18/00018_00032_00012.png
57,57,5,5,52,52,1,Train/18/00018_00032_00013.png
62,61,6,5,57,56,1,Train/18/00018_00032_00014.png
63,64,5,6,58,59,1,Train/18/00018_00032_00015.png
70,69,7,6,64,63,1,Train/18/00018_00032_00016.png
70,69,7,6,64,63,1,Train/18/00018_00032_00017.png
69,69,6,6,63,63,1,Train/18/00018_00032_00018.png
71,71,6,6,65,65,1,Train/18/00018_00032_00019.png
74,74,7,7,68,68,1,Train/18/00018_00032_00020.png
81,82,7,8,74,75,1,Train/18/00018_00032_00021.png
85,85,7,7,78,78,1,Train/18/00018_00032_00022.png
91,92,8,9,83,84,1,Train/18/00018_00032_00023.png
91,92,8,9,83,84,1,Train/18/00018_00032_00024.png
91,92,8,9,83,84,1,Train/18/00018_00032_00025.png
94,93,9,8,86,85,1,Train/18/00018_00032_00026.png
108,107,10,9,99,98,1,Train/18/00018_00032_00027.png
111,112,9,10,102,103,1,Train/18/00018_00032_00028.png
118,118,11,11,108,108,1,Train/18/00018_00032_00029.png
45,41,6,5,40,36,1,Train/18/00018_00033_00000.png
47,42,6,5,42,37,1,Train/18/00018_00033_00001.png
46,42,5,5,41,37,1,Train/18/00018_00033_00002.png
46,42,5,5,41,37,1,Train/18/00018_00033_00003.png
51,47,6,6,46,42,1,Train/18/00018_00033_00004.png
50,46,5,5,45,41,1,Train/18/00018_00033_00005.png
52,48,5,5,47,43,1,Train/18/00018_00033_00006.png
54,49,6,6,49,44,1,Train/18/00018_00033_00007.png
54,51,5,6,49,46,1,Train/18/00018_00033_00008.png
54,50,5,5,49,45,1,Train/18/00018_00033_00009.png
58,54,5,5,53,49,1,Train/18/00018_00033_00010.png
58,54,5,5,53,49,1,Train/18/00018_00033_00011.png
62,56,6,6,57,51,1,Train/18/00018_00033_00012.png
63,57,5,5,58,52,1,Train/18/00018_00033_00013.png
64,62,5,6,59,57,1,Train/18/00018_00033_00014.png
69,63,6,5,63,58,1,Train/18/00018_00033_00015.png
73,67,6,6,67,61,1,Train/18/00018_00033_00016.png
80,68,8,6,73,62,1,Train/18/00018_00033_00017.png
81,73,7,6,74,67,1,Train/18/00018_00033_00018.png
84,76,7,6,77,70,1,Train/18/00018_00033_00019.png
88,82,8,8,81,75,1,Train/18/00018_00033_00020.png
97,85,9,7,89,78,1,Train/18/00018_00033_00021.png
104,93,9,8,95,85,1,Train/18/00018_00033_00022.png
108,97,9,8,99,89,1,Train/18/00018_00033_00023.png
119,109,11,10,109,100,1,Train/18/00018_00033_00024.png
129,119,12,10,118,109,1,Train/18/00018_00033_00025.png
143,132,13,12,131,121,1,Train/18/00018_00033_00026.png
157,144,14,13,144,132,1,Train/18/00018_00033_00027.png
172,160,14,14,158,147,1,Train/18/00018_00033_00028.png
205,192,17,17,188,176,1,Train/18/00018_00033_00029.png
33,29,6,5,28,24,1,Train/18/00018_00034_00000.png
34,30,6,5,29,25,1,Train/18/00018_00034_00001.png
34,32,6,6,29,27,1,Train/18/00018_00034_00002.png
35,32,6,5,29,26,1,Train/18/00018_00034_00003.png
35,33,5,6,30,28,1,Train/18/00018_00034_00004.png
38,33,6,5,33,28,1,Train/18/00018_00034_00005.png
37,35,5,5,32,29,1,Train/18/00018_00034_00006.png
39,36,6,6,34,31,1,Train/18/00018_00034_00007.png
39,36,5,5,33,30,1,Train/18/00018_00034_00008.png
39,36,5,5,34,31,1,Train/18/00018_00034_00009.png
41,36,5,5,35,31,1,Train/18/00018_00034_00010.png
43,36,6,5,38,31,1,Train/18/00018_00034_00011.png
43,38,6,6,38,33,1,Train/18/00018_00034_00012.png
44,38,6,5,39,33,1,Train/18/00018_00034_00013.png
45,40,6,6,40,35,1,Train/18/00018_00034_00014.png
47,42,6,6,41,36,1,Train/18/00018_00034_00015.png
48,43,6,5,43,37,1,Train/18/00018_00034_00016.png
50,46,6,6,45,40,1,Train/18/00018_00034_00017.png
52,46,6,5,47,41,1,Train/18/00018_00034_00018.png
53,48,5,5,47,43,1,Train/18/00018_00034_00019.png
54,50,5,5,49,45,1,Train/18/00018_00034_00020.png
58,54,6,5,52,48,1,Train/18/00018_00034_00021.png
60,57,5,6,54,51,1,Train/18/00018_00034_00022.png
63,58,5,5,57,53,1,Train/18/00018_00034_00023.png
69,62,6,5,62,57,1,Train/18/00018_00034_00024.png
72,68,6,7,66,62,1,Train/18/00018_00034_00025.png
82,72,7,6,74,66,1,Train/18/00018_00034_00026.png
92,80,9,8,84,73,1,Train/18/00018_00034_00027.png
100,86,9,7,92,79,1,Train/18/00018_00034_00028.png
108,97,9,8,99,89,1,Train/18/00018_00034_00029.png
28,26,5,6,23,21,1,Train/18/00018_00035_00000.png
30,26,5,5,24,21,1,Train/18/00018_00035_00001.png
31,27,6,5,26,22,1,Train/18/00018_00035_00002.png
30,28,5,6,25,23,1,Train/18/00018_00035_00003.png
31,28,6,5,26,22,1,Train/18/00018_00035_00004.png
31,28,5,5,26,23,1,Train/18/00018_00035_00005.png
32,30,5,6,27,25,1,Train/18/00018_00035_00006.png
31,30,5,5,26,25,1,Train/18/00018_00035_00007.png
34,31,5,5,29,26,1,Train/18/00018_00035_00008.png
35,33,5,6,30,28,1,Train/18/00018_00035_00009.png
35,35,5,6,30,30,1,Train/18/00018_00035_00010.png
38,35,5,6,32,30,1,Train/18/00018_00035_00011.png
38,35,5,5,33,30,1,Train/18/00018_00035_00012.png
39,37,5,6,34,32,1,Train/18/00018_00035_00013.png
41,39,5,6,36,34,1,Train/18/00018_00035_00014.png
44,40,6,6,39,35,1,Train/18/00018_00035_00015.png
45,42,5,6,39,37,1,Train/18/00018_00035_00016.png
49,43,6,5,44,38,1,Train/18/00018_00035_00017.png
50,45,5,5,45,40,1,Train/18/00018_00035_00018.png
54,48,6,5,49,43,1,Train/18/00018_00035_00019.png
55,51,5,5,49,45,1,Train/18/00018_00035_00020.png
58,53,6,6,53,48,1,Train/18/00018_00035_00021.png
61,56,5,6,55,51,1,Train/18/00018_00035_00022.png
63,60,5,5,58,54,1,Train/18/00018_00035_00023.png
72,67,6,6,66,61,1,Train/18/00018_00035_00024.png
82,72,7,6,75,66,1,Train/18/00018_00035_00025.png
95,82,9,7,86,74,1,Train/18/00018_00035_00026.png
108,93,9,9,98,85,1,Train/18/00018_00035_00027.png
111,98,10,8,101,89,1,Train/18/00018_00035_00028.png
134,118,12,10,123,108,1,Train/18/00018_00035_00029.png
43,42,6,6,38,37,1,Train/18/00018_00036_00000.png
43,42,6,6,38,37,1,Train/18/00018_00036_00001.png
44,43,6,6,39,38,1,Train/18/00018_00036_00002.png
45,43,6,5,40,37,1,Train/18/00018_00036_00003.png
45,43,5,5,40,38,1,Train/18/00018_00036_00004.png
47,44,6,5,42,39,1,Train/18/00018_00036_00005.png
49,47,6,6,44,42,1,Train/18/00018_00036_00006.png
49,48,5,5,44,42,1,Train/18/00018_00036_00007.png
50,50,5,6,45,45,1,Train/18/00018_00036_00008.png
51,49,6,5,46,44,1,Train/18/00018_00036_00009.png
52,52,5,5,47,47,1,Train/18/00018_00036_00010.png
53,54,5,6,48,49,1,Train/18/00018_00036_00011.png
56,56,6,6,51,51,1,Train/18/00018_00036_00012.png
58,57,6,5,53,52,1,Train/18/00018_00036_00013.png
59,59,6,6,54,54,1,Train/18/00018_00036_00014.png
62,61,5,6,57,56,1,Train/18/00018_00036_00015.png
63,63,5,6,58,58,1,Train/18/00018_00036_00016.png
64,65,5,6,59,60,1,Train/18/00018_00036_00017.png
69,69,6,6,62,63,1,Train/18/00018_00036_00018.png
71,73,6,7,65,67,1,Train/18/00018_00036_00019.png
74,75,7,7,68,69,1,Train/18/00018_00036_00020.png
76,81,6,8,70,74,1,Train/18/00018_00036_00021.png
82,85,8,8,75,78,1,Train/18/00018_00036_00022.png
84,87,7,8,77,80,1,Train/18/00018_00036_00023.png
92,94,8,8,84,85,1,Train/18/00018_00036_00024.png
98,101,8,9,90,93,1,Train/18/00018_00036_00025.png
103,105,9,9,94,96,1,Train/18/00018_00036_00026.png
107,111,9,10,98,102,1,Train/18/00018_00036_00027.png
120,123,10,11,110,113,1,Train/18/00018_00036_00028.png
128,130,11,12,117,119,1,Train/18/00018_00036_00029.png
36,36,5,5,31,31,1,Train/18/00018_00037_00000.png
37,36,6,5,32,31,1,Train/18/00018_00037_00001.png
36,36,5,5,31,31,1,Train/18/00018_00037_00002.png
38,38,5,5,33,33,1,Train/18/00018_00037_00003.png
40,40,6,6,35,35,1,Train/18/00018_00037_00004.png
40,39,6,5,35,34,1,Train/18/00018_00037_00005.png
42,42,5,5,37,37,1,Train/18/00018_00037_00006.png
43,44,5,6,38,39,1,Train/18/00018_00037_00007.png
47,46,6,5,42,41,1,Train/18/00018_00037_00008.png
47,47,6,6,42,42,1,Train/18/00018_00037_00009.png
48,48,5,5,43,43,1,Train/18/00018_00037_00010.png
50,50,5,5,45,45,1,Train/18/00018_00037_00011.png
53,52,6,5,48,47,1,Train/18/00018_00037_00012.png
52,53,5,6,47,48,1,Train/18/00018_00037_00013.png
53,53,6,6,48,48,1,Train/18/00018_00037_00014.png
53,53,6,6,48,48,1,Train/18/00018_00037_00015.png
53,52,6,5,48,47,1,Train/18/00018_00037_00016.png
54,54,5,5,49,49,1,Train/18/00018_00037_00017.png
55,54,6,5,50,49,1,Train/18/00018_00037_00018.png
54,55,5,6,49,50,1,Train/18/00018_00037_00019.png
57,57,6,6,52,52,1,Train/18/00018_00037_00020.png
57,56,6,5,52,51,1,Train/18/00018_00037_00021.png
58,59,5,6,53,54,1,Train/18/00018_00037_00022.png
60,61,5,6,55,56,1,Train/18/00018_00037_00023.png
64,64,5,5,59,59,1,Train/18/00018_00037_00024.png
71,71,7,7,65,65,1,Train/18/00018_00037_00025.png
74,75,6,7,68,69,1,Train/18/00018_00037_00026.png
83,83,8,8,76,76,1,Train/18/00018_00037_00027.png
93,93,8,8,85,85,1,Train/18/00018_00037_00028.png
116,116,11,11,106,106,1,Train/18/00018_00037_00029.png
38,39,5,6,33,34,1,Train/18/00018_00038_00000.png
39,40,5,6,34,35,1,Train/18/00018_00038_00001.png
40,39,6,5,35,34,1,Train/18/00018_00038_00002.png
41,41,6,6,36,36,1,Train/18/00018_00038_00003.png
44,44,6,6,39,39,1,Train/18/00018_00038_00004.png
43,43,5,5,38,38,1,Train/18/00018_00038_00005.png
43,43,5,5,38,38,1,Train/18/00018_00038_00006.png
46,45,6,5,41,40,1,Train/18/00018_00038_00007.png
47,46,6,5,42,41,1,Train/18/00018_00038_00008.png
48,48,5,5,43,43,1,Train/18/00018_00038_00009.png
48,49,5,6,43,44,1,Train/18/00018_00038_00010.png
49,49,5,5,44,44,1,Train/18/00018_00038_00011.png
52,52,5,5,47,47,1,Train/18/00018_00038_00012.png
52,52,5,5,47,47,1,Train/18/00018_00038_00013.png
54,54,5,5,49,49,1,Train/18/00018_00038_00014.png
54,55,5,6,49,50,1,Train/18/00018_00038_00015.png
55,55,6,6,50,50,1,Train/18/00018_00038_00016.png
57,56,6,5,52,51,1,Train/18/00018_00038_00017.png
58,57,6,5,53,52,1,Train/18/00018_00038_00018.png
59,58,6,5,54,53,1,Train/18/00018_00038_00019.png
69,68,7,6,63,62,1,Train/18/00018_00038_00020.png
69,68,7,6,63,62,1,Train/18/00018_00038_00021.png
70,71,6,7,64,65,1,Train/18/00018_00038_00022.png
75,75,7,7,69,69,1,Train/18/00018_00038_00023.png
87,86,8,7,80,79,1,Train/18/00018_00038_00024.png
92,93,8,9,84,85,1,Train/18/00018_00038_00025.png
99,97,9,9,91,89,1,Train/18/00018_00038_00026.png
107,101,10,9,98,93,1,Train/18/00018_00038_00027.png
110,104,10,10,101,95,1,Train/18/00018_00038_00028.png
124,113,11,10,114,104,1,Train/18/00018_00038_00029.png
39,36,6,6,34,31,1,Train/18/00018_00039_00000.png
39,37,6,6,34,32,1,Train/18/00018_00039_00001.png
38,36,5,5,33,31,1,Train/18/00018_00039_00002.png
39,38,5,6,34,33,1,Train/18/00018_00039_00003.png
42,38,6,5,37,33,1,Train/18/00018_00039_00004.png
42,39,5,5,36,33,1,Train/18/00018_00039_00005.png
44,40,6,6,39,35,1,Train/18/00018_00039_00006.png
43,39,5,5,38,34,1,Train/18/00018_00039_00007.png
45,41,6,6,40,36,1,Train/18/00018_00039_00008.png
45,41,5,5,39,36,1,Train/18/00018_00039_00009.png
47,43,6,5,41,37,1,Train/18/00018_00039_00010.png
47,45,5,6,42,40,1,Train/18/00018_00039_00011.png
50,47,5,6,45,41,1,Train/18/00018_00039_00012.png
53,48,6,6,47,43,1,Train/18/00018_00039_00013.png
54,48,6,5,49,43,1,Train/18/00018_00039_00014.png
54,50,5,6,49,45,1,Train/18/00018_00039_00015.png
57,51,6,5,52,46,1,Train/18/00018_00039_00016.png
58,52,5,5,52,47,1,Train/18/00018_00039_00017.png
60,56,6,6,54,50,1,Train/18/00018_00039_00018.png
62,58,6,6,57,53,1,Train/18/00018_00039_00019.png
65,61,6,6,60,56,1,Train/18/00018_00039_00020.png
69,63,6,5,63,57,1,Train/18/00018_00039_00021.png
73,68,7,7,67,62,1,Train/18/00018_00039_00022.png
76,71,6,7,69,65,1,Train/18/00018_00039_00023.png
82,74,8,7,75,68,1,Train/18/00018_00039_00024.png
85,80,8,8,78,73,1,Train/18/00018_00039_00025.png
89,85,7,8,81,78,1,Train/18/00018_00039_00026.png
97,93,8,9,88,85,1,Train/18/00018_00039_00027.png
107,100,10,9,98,92,1,Train/18/00018_00039_00028.png
116,109,10,9,106,100,1,Train/18/00018_00039_00029.png
26,26,5,5,20,21,2,Train/33/00033_00000_00000.png
27,28,5,6,22,23,2,Train/33/00033_00000_00001.png
27,27,5,5,22,21,2,Train/33/00033_00000_00002.png
28,27,6,5,23,22,2,Train/33/00033_00000_00003.png
27,29,5,6,22,24,2,Train/33/00033_00000_00004.png
27,28,5,5,22,22,2,Train/33/00033_00000_00005.png
27,29,5,6,22,24,2,Train/33/00033_00000_00006.png
28,29,6,6,23,24,2,Train/33/00033_00000_00007.png
28,29,6,6,23,24,2,Train/33/00033_00000_00008.png
27,29,5,6,22,24,2,Train/33/00033_00000_00009.png
27,29,5,6,22,24,2,Train/33/00033_00000_00010.png
27,29,5,6,22,24,2,Train/33/00033_00000_00011.png
27,29,5,6,22,24,2,Train/33/00033_00000_00012.png
28,31,5,6,23,26,2,Train/33/00033_00000_00013.png
30,32,5,6,24,27,2,Train/33/00033_00000_00014.png
30,33,5,6,25,28,2,Train/33/00033_00000_00015.png
30,32,5,5,25,27,2,Train/33/00033_00000_00016.png
31,33,6,6,26,27,2,Train/33/00033_00000_00017.png
31,32,5,6,26,27,2,Train/33/00033_00000_00018.png
59,60,6,5,54,55,2,Train/33/00033_00000_00019.png
61,63,6,6,56,58,2,Train/33/00033_00000_00020.png
